__device_id	__os_name	__os_version	__browser_name	__browser_version	__device_name	__category	__anonymous_1	__anonymous_2	__anonymous_3	__anonymous_4	__anonymous_5	__anonymous_6	__anonymous_7	__anonymous_8	__anonymous_9	__anonymous_10	__anonymous_11	__anonymous_12	__anonymous_13	__anonymous_14	__anonymous_15	__anonymous_16	__anonymous_17	__anonymous_18	__anonymous_19	__anonymous_20	__anonymous_21	__anonymous_22	__anonymous_23	__anonymous_24	__anonymous_25	__anonymous_26	__anonymous_27	__anonymous_28	__anonymous_29	__anonymous_30	__anonymous_31	__anonymous_32	__anonymous_33	__anonymous_34	__anonymous_35	__anonymous_36	__anonymous_37	__anonymous_38	__anonymous_39	__anonymous_40	__anonymous_41	__anonymous_42	__anonymous_43	__anonymous_44	__anonymous_45	__anonymous_46	__anonymous_47	__anonymous_48	__anonymous_49	__anonymous_50	__anonymous_51	__anonymous_52	__anonymous_53	__anonymous_54	__anonymous_55	__anonymous_56	__anonymous_57	__anonymous_58	__anonymous_59	__anonymous_60	__anonymous_61	__anonymous_62	__anonymous_63	__anonymous_64	__anonymous_65	__anonymous_66	__anonymous_67	__anonymous_68	__anonymous_69	__anonymous_70	__ip	__isp	__country	__region	__time_zone	__connection_type	__timestamp	__url	__user_id
dev_102282	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101221	isp_100008	country_100	?	time_zone_100	conn_type_12	1437307502592	url_1003976	user_101738

dev_101647	Windows 8.1	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101320	isp_100186	country_104	region_1006	time_zone_107	conn_type_10	1437921705984	url_1000077	user_101236

dev_100319	Windows 8.1	?	Firefox	42	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103100	isp_100067	country_102	region_1056	time_zone_102	conn_type_10	1439626428416	url_1004459	user_100234

dev_102433	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103109	isp_100129	country_102	?	time_zone_102	conn_type_10	1439390498816	url_1016963	user_101867

dev_100576	Android	?	Opera Mini	10	Other	TABLET	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100043	isp_100005	country_100	?	time_zone_100	conn_type_10	1431910088704	url_1000185	user_100444

dev_102388	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101370	isp_100011	country_102	region_1025	time_zone_102	conn_type_10	1438093672448	url_1004572	user_101824

dev_102002	Windows 7	?	Firefox	15	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100216	isp_100005	country_100	?	time_zone_100	conn_type_10	1432603328512	url_1000005	user_101538

dev_103337	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100916	isp_100027	country_109	region_1065	time_zone_110	conn_type_13	1435872002048	url_1000005	user_102617

dev_100338	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103327	isp_100230	country_102	region_1082	time_zone_102	conn_type_10	1439533760512	url_1018122	user_100251

dev_102801	Windows 8.1	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101380	isp_100198	country_102	region_1082	time_zone_102	conn_type_10	1438096687104	url_1004434	user_102158

dev_100623	Windows 7	?	Opera	31.0.1889	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100012	isp_100005	country_100	region_1001	time_zone_100	conn_type_10	1431784521728	url_1000000	user_100482

dev_101003	Android	4.1.2	Android	4.1.2	Samsung GT-P5100	TABLET	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103528	isp_100178	country_102	?	time_zone_102	conn_type_12	1439663128576	url_1019191	user_100743

dev_100520	Windows 8.1	?	Opera	31.0.1889	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_105367	isp_100011	country_102	?	time_zone_102	conn_type_12	1440878559232	url_1004459	user_100392

dev_100427	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102545	isp_100157	country_106	?	time_zone_105	conn_type_10	1439004622848	url_1000005	user_100308

dev_102912	iOS	8.4	Mobile Safari	8	iPad	TABLET	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101421	isp_100067	country_102	?	time_zone_102	conn_type_10	1438119231488	url_1004913	user_102250

dev_101597	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100076	?	?	?	?	conn_type_13	1432030674944	url_1000005	user_101199

dev_103870	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104514	isp_100011	country_102	region_1005	time_zone_102	conn_type_10	1440320061440	url_1024691	user_103090

dev_103349	Windows 8.1	?	Opera	30.0.1835	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100974	isp_100005	country_100	?	time_zone_100	conn_type_10	1436206891008	url_1000000	user_102629

dev_100630	Windows 7	?	Firefox	15	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100410	isp_100037	country_100	?	time_zone_100	conn_type_10	1434707165184	url_1000005	user_100489

dev_102658	Windows 7	?	IE	9	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102087	isp_100196	country_102	region_1098	time_zone_102	conn_type_11	1438681268224	url_1009943	user_102075

dev_103879	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103157	isp_100011	country_102	region_1005	time_zone_102	conn_type_10	1439409242112	url_1017279	user_103097

dev_101837	Android	5	Chrome Mobile	34.0.1847	Samsung SM-G900F	SMARTPHONE	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103072	isp_100129	country_102	region_1005	time_zone_102	conn_type_12	1439375163392	url_1016761	user_101401

dev_102569	Windows 8	?	Firefox	30	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100966	isp_100005	country_100	?	time_zone_100	conn_type_10	1436182904832	url_1003196	user_101986

dev_103438	Windows 7	?	Firefox	15	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103337	isp_100004	country_103	?	time_zone_103	conn_type_10	1439787909120	url_1000005	user_102697

dev_100076	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104060	isp_100120	country_100	?	time_zone_100	conn_type_10	1439991857152	url_1000005	user_100062

dev_103455	Windows 7	?	Firefox	15	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100055	isp_100005	country_100	region_1009	time_zone_100	conn_type_10	1431942987776	url_1000005	user_102711

dev_101797	Windows XP	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103565	isp_100011	country_102	region_1076	time_zone_102	conn_type_10	1439719882752	url_1019389	user_101362

dev_103279	Windows 8.1	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100540	isp_100055	country_100	region_1006	time_zone_100	conn_type_10	1434107641856	url_1000000	user_102563

dev_100258	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104568	isp_100011	country_102	region_1018	time_zone_102	conn_type_10	1440344178688	url_1025050	user_100185

dev_102772	Windows XP	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102177	isp_100035	country_102	region_1018	time_zone_102	conn_type_10	1438718623744	url_1010493	user_102131

dev_100763	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104243	isp_100372	country_145	region_1097	time_zone_152	conn_type_10	1440596361216	url_1027165	user_100600

dev_103466	Windows 7	?	IE	9	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104966	isp_100395	country_102	region_1018	time_zone_102	conn_type_11	1440593477632	url_1027144	user_102722

dev_102811	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104842	isp_100123	country_102	region_1008	time_zone_102	conn_type_11	1440512344064	url_1026512	user_102167

dev_101081	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_105428	isp_100067	country_102	region_1082	time_zone_102	conn_type_10	1440940687360	url_1029567	user_100794

dev_103732	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100231	isp_100033	country_100	region_1001	time_zone_100	conn_type_10	1432670568448	url_1000005	user_102962

dev_100590	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_105191	isp_100011	country_102	region_1076	time_zone_102	conn_type_10	1440743555072	url_1004459	user_100449

dev_102504	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101782	isp_100198	country_102	region_1032	time_zone_102	conn_type_10	1438421352448	url_1007157	user_101927

dev_103019	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103463	isp_100128	country_102	region_1005	time_zone_102	conn_type_10	1439621316608	url_1018769	user_102347

dev_102097	Windows	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102539	isp_100011	country_102	?	time_zone_102	conn_type_10	1438986010624	url_1004459	user_101598

dev_103341	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104569	isp_100196	country_102	region_1084	time_zone_102	conn_type_10	1440344440832	url_1025052	user_102622

dev_103751	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102892	isp_100044	country_112	?	time_zone_113	conn_type_12	1439239503872	url_1004459	user_102975

dev_101833	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101763	isp_100011	country_102	region_1076	time_zone_102	conn_type_10	1438390157312	url_1007049	user_101397

dev_100546	Windows 7	?	Firefox	36	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102948	isp_100011	country_102	region_1025	time_zone_102	conn_type_10	1439291277312	url_1015980	user_100416

dev_100923	Windows 8.1	?	Chrome	43.0.2357	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100099	isp_100034	country_108	?	time_zone_109	conn_type_10	1433088819200	url_1000016	user_100711

dev_103699	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102193	isp_100198	country_102	?	time_zone_102	conn_type_10	1438732255232	url_1010648	user_102929

dev_102971	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103268	isp_100198	country_102	region_1005	time_zone_102	conn_type_10	1439483559936	url_1017816	user_102301

dev_102466	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103320	isp_100011	country_102	?	time_zone_102	conn_type_10	1439530221568	url_1004459	user_101897

dev_100858	Windows 7	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103855	isp_100035	country_102	region_1018	time_zone_102	conn_type_10	1439887130624	url_1020915	user_100670

dev_100423	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102387	isp_100011	country_102	?	time_zone_102	conn_type_10	1438872109056	url_1012048	user_100305

dev_100845	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103719	isp_100011	country_102	region_1032	time_zone_102	conn_type_10	1439807963136	url_1004538	user_100657

dev_103307	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104015	isp_100358	country_120	region_1135	time_zone_124	conn_type_13	1440045727744	url_1004459	user_102587

dev_100276	Windows 8	?	Firefox	38.0.5	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101631	isp_100129	country_102	?	time_zone_102	conn_type_10	1438275993600	url_1004459	user_100202

dev_100114	Windows XP	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100338	isp_100008	country_100	?	time_zone_100	conn_type_10	1438002970624	url_1003528	user_100086

dev_102267	Android	?	Firefox	39	Other	TABLET	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101643	isp_100011	country_102	region_1005	time_zone_102	conn_type_10	1438282153984	url_1006261	user_101736

dev_103128	Windows 7	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102675	isp_100011	country_102	region_1076	time_zone_102	conn_type_10	1439122849792	url_1013907	user_102450

dev_102639	Mac OS X	10.10.3	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104731	isp_100067	country_102	region_1084	time_zone_102	conn_type_10	1440445497344	url_1010718	user_102060

dev_103771	Android	5.1.1	Chrome Mobile	44.0.2403	D6503	SMARTPHONE	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103846	isp_100178	country_102	?	time_zone_102	conn_type_12	1439884902400	url_1004732	user_102991

dev_101357	Linux	?	Firefox	38	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100114	isp_100008	country_100	region_1001	time_zone_100	conn_type_10	1432198447104	url_1000000	user_100996

dev_100801	Windows Vista	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102485	isp_100133	country_102	region_1076	time_zone_102	conn_type_10	1438951538688	url_1004434	user_100629

